o,b,o,x,x,o,x,x,o,3
o,b,o,x,o,x,x,x,o,3
o,b,o,x,o,x,o,x,x,3
o,b,o,o,x,x,o,x,x,3
o,b,b,x,o,x,x,b,o,3
o,b,b,x,o,x,b,x,o,3
o,b,b,x,o,b,x,x,o,3
o,b,b,o,x,x,o,x,b,3
o,b,b,o,x,x,o,b,x,3
o,b,b,o,x,b,o,x,x,3
o,b,b,o,b,x,o,x,x,3
o,b,b,b,o,x,x,x,o,3
b,x,x,x,x,o,o,o,o,3
b,x,x,x,o,x,o,o,o,3
b,x,x,x,b,b,o,o,o,3
b,x,x,o,x,x,o,o,o,3
b,x,x,o,o,o,x,x,o,3
b,x,x,o,o,o,x,o,x,3
b,x,x,o,o,o,x,b,b,3
b,x,x,o,o,o,o,x,x,3
b,x,x,o,o,o,b,x,b,3
b,x,x,o,o,o,b,b,x,3
b,x,x,b,x,b,o,o,o,3
b,x,x,b,b,x,o,o,o,3
b,x,o,x,x,o,x,o,o,3
b,x,o,x,x,o,b,b,o,3
b,x,o,x,o,x,o,x,o,3
b,x,o,x,o,x,o,o,x,3
b,x,o,x,o,x,o,b,b,3
b,x,o,x,o,o,x,x,o,3
b,x,o,x,o,o,o,x,x,3
b,x,o,x,o,b,o,x,b,3
b,x,o,x,o,b,o,b,x,3
b,x,o,x,b,o,x,b,o,3
b,x,o,x,b,o,b,x,o,3
b,x,o,o,o,x,o,x,x,3
b,x,o,b,x,o,x,b,o,3
b,x,o,b,o,x,o,x,b,3
b,x,o,b,o,x,o,b,x,3
b,x,o,b,o,b,o,x,x,3
b,x,o,b,b,o,x,x,o,3
b,x,b,x,x,b,o,o,o,3
b,x,b,x,b,x,o,o,o,3
b,x,b,o,o,o,x,x,b,3
b,x,b,o,o,o,x,b,x,3
b,x,b,o,o,o,b,x,x,3
b,x,b,b,x,x,o,o,o,3
b,o,x,x,o,x,x,o,o,3
b,o,x,x,o,x,b,o,b,3
b,o,x,x,o,o,x,o,x,3
b,o,x,x,o,b,x,o,b,3
b,o,x,x,o,b,b,o,x,3
b,o,x,b,o,x,x,o,b,3
b,o,x,b,o,b,x,o,x,3
b,o,o,x,x,o,x,x,o,3
b,o,o,x,o,x,x,o,x,3
b,o,o,x,o,x,o,x,x,3
b,o,b,x,o,x,x,o,b,3
b,o,b,x,o,x,b,o,x,3
b,o,b,x,o,b,x,o,x,3
b,o,b,b,o,x,x,o,x,3
b,b,x,x,x,b,o,o,o,3
b,b,x,x,b,x,o,o,o,3
b,b,x,o,o,o,x,x,b,3
b,b,x,o,o,o,x,b,x,3
b,b,x,o,o,o,b,x,x,3
b,b,x,b,x,x,o,o,o,3
b,b,o,x,x,o,x,b,o,3
b,b,o,x,x,o,b,x,o,3
b,b,o,x,o,x,o,x,b,3
b,b,o,x,o,x,o,b,x,3
b,b,o,x,o,b,o,x,x,3
b,b,o,x,b,o,x,x,o,3
b,b,o,b,x,o,x,x,o,3
b,b,o,b,o,x,o,x,x,3
x,x,o,o,x,x,x,o,o,1
x,x,o,o,o,x,x,x,o,1
x,x,o,o,o,x,x,o,x,1
x,o,x,x,x,o,o,x,o,1
x,o,x,x,o,x,o,x,o,1
x,o,x,x,o,o,o,x,x,1
x,o,x,o,x,x,o,x,o,1
x,o,x,o,o,x,x,x,o,1
x,o,o,o,x,x,x,x,o,1
o,x,x,x,x,o,o,o,x,1
o,x,x,x,o,o,x,o,x,1
o,x,x,x,o,o,o,x,x,1
o,x,o,x,x,o,x,o,x,1
o,x,o,x,o,x,x,o,x,1
o,x,o,o,x,x,x,o,x,1
o,o,x,x,x,o,o,x,x,1
